act_symbol,date,when
HLBZ,2022-03-14,
HLBZ,2022-03-21,
HLBZ,2022-03-28,
HLBZ,2022-04-04,
HLF,2021-05-04,After market close
HLF,2021-08-03,After market close
HLF,2021-11-02,After market close
HLF,2022-02-23,After market close
HLF,2022-05-03,After market close
HLF,2022-08-02,After market close
HLF,2022-10-31,After market close
HLF,2023-02-14,After market close
HLF,2023-05-02,After market close
HLF,2023-08-02,After market close
HLGN,2022-11-07,After market close
HLGN,2023-03-28,After market close
HLGN,2023-05-09,After market close
HLGN,2023-08-08,After market close
HLI,2021-05-11,After market close
HLI,2021-08-03,Before market open
HLI,2021-10-28,After market close
HLI,2022-02-08,Before market open
HLI,2022-05-12,After market close
HLI,2022-07-28,After market close
HLI,2022-10-27,After market close
HLI,2023-01-31,After market close
HLI,2023-05-09,After market close
HLI,2023-07-27,After market close
HLIO,2021-05-10,After market close
HLIO,2021-08-09,After market close
HLIO,2021-11-08,Before market open
HLIO,2022-02-28,After market close
HLIO,2022-05-09,After market close
HLIO,2022-08-08,After market close
HLIO,2022-11-07,Before market open
HLIO,2023-02-27,After market close
HLIO,2023-05-08,After market close
HLIO,2023-08-07,After market close
HLIT,2021-05-03,After market close
HLIT,2021-08-02,After market close
HLIT,2021-11-01,After market close
HLIT,2022-01-31,After market close
HLIT,2022-05-02,After market close
HLIT,2022-08-01,After market close
HLIT,2022-10-31,After market close
HLIT,2023-01-30,After market close
HLIT,2023-05-08,After market close
HLIT,2023-07-31,After market close
HLLY,2021-08-11,Before market open
HLLY,2021-11-10,Before market open
HLLY,2022-02-09,
HLLY,2022-02-23,
HLLY,2022-03-03,Before market open
HLLY,2022-05-12,Before market open
HLLY,2022-08-11,Before market open
HLLY,2022-11-14,After market close
HLLY,2023-03-09,Before market open
HLLY,2023-05-11,Before market open
HLLY,2023-08-10,Before market open
HLMN,2021-07-30,Before market open
HLMN,2021-11-03,Before market open
HLMN,2022-02-02,
HLMN,2022-03-02,Before market open
HLMN,2022-05-03,Before market open
HLMN,2022-08-03,Before market open
HLMN,2022-11-03,Before market open
HLMN,2023-02-23,Before market open
HLMN,2023-05-09,Before market open
HLMN,2023-08-08,Before market open
HLNE,2021-05-27,Before market open
HLNE,2021-08-03,Before market open
HLNE,2021-11-02,Before market open
HLNE,2022-02-01,Before market open
HLNE,2022-05-26,Before market open
HLNE,2022-08-02,Before market open
HLNE,2022-11-01,Before market open
HLNE,2023-02-07,Before market open
HLNE,2023-05-25,Before market open
HLNE,2023-08-01,Before market open
HLT,2021-05-05,Before market open
HLT,2021-07-29,Before market open
HLT,2021-10-27,Before market open
HLT,2022-02-16,Before market open
HLT,2022-05-03,Before market open
HLT,2022-07-27,Before market open
HLT,2022-10-26,Before market open
HLT,2023-02-09,Before market open
HLT,2023-04-26,Before market open
HLT,2023-07-26,Before market open
HLTH,2022-02-09,
HLTH,2022-02-23,
HLTH,2022-03-02,
HLTH,2022-03-09,
HLTH,2022-03-29,After market close
HLTH,2022-05-11,After market close
HLTH,2022-08-10,After market close
HLTH,2022-11-09,After market close
HLTH,2023-05-10,
HLTH,2023-08-09,After market close
HLVX,2022-11-09,
HLVX,2023-08-09,
HLX,2021-04-26,After market close
HLX,2021-07-26,After market close
HLX,2021-10-20,After market close
HLX,2022-02-21,After market close
HLX,2022-04-25,After market close
HLX,2022-07-25,After market close
HLX,2022-10-24,After market close
HLX,2023-02-20,After market close
HLX,2023-04-24,After market close
HLX,2023-07-26,After market close
HMC,2021-05-11,
HMC,2021-08-04,Before market open
HMC,2021-11-05,Before market open
HMC,2022-02-09,Before market open
HMC,2022-05-13,
HMC,2022-08-03,
HMC,2022-11-04,
HMC,2023-02-10,Before market open
HMC,2023-05-12,
HMC,2023-08-09,
HMLP,2021-05-27,
HMLP,2021-08-19,
HMLP,2021-11-18,
HMLP,2022-02-23,Before market open
HMLP,2022-05-26,
HMLP,2022-08-25,
HMN,2021-05-04,After market close
HMN,2021-08-02,After market close
HMN,2021-11-03,After market close
HMN,2022-02-01,After market close
HMN,2022-05-05,After market close
HMN,2022-08-04,After market close
HMN,2022-11-03,After market close
HMN,2023-02-07,After market close
HMN,2023-05-02,After market close
HMN,2023-08-01,After market close
HMNF,2022-10-20,
HMNF,2023-01-26,
HMNF,2023-04-18,
HMNF,2023-07-20,
HMPT,2021-05-06,Before market open
HMPT,2021-08-10,Before market open
HMPT,2021-11-04,Before market open
HMPT,2022-02-24,Before market open
HMPT,2022-05-12,Before market open
HMPT,2022-08-11,Before market open
HMPT,2022-11-10,Before market open
HMPT,2023-02-23,
HMPT,2023-03-09,Before market open
HMPT,2023-05-11,
HMST,2021-04-26,After market close
HMST,2021-07-26,After market close
HMST,2021-10-25,After market close
HMST,2022-04-25,After market close
HMST,2022-07-25,After market close
HMST,2022-10-24,After market close
HMST,2023-01-27,After market close
HMST,2023-04-24,After market close
HMST,2023-07-28,After market close
HMY,2021-09-21,
HMY,2022-08-30,
HMY,2023-08-29,
HNGR,2021-05-05,After market close
HNGR,2021-08-04,After market close
HNGR,2021-11-08,After market close
HNGR,2022-02-28,After market close
HNGR,2022-05-04,After market close
HNGR,2022-08-08,After market close
HNI,2022-10-24,Before market open
HNI,2023-02-23,Before market open
HNI,2023-04-27,
HNI,2023-05-08,Before market open
HNI,2023-08-08,Before market open
HNNA,2022-11-23,
HNNA,2022-12-07,
HNNA,2023-02-09,
HNNA,2023-05-10,
HNNA,2023-08-02,
HNP,2021-04-20,
HNP,2021-04-27,
HNP,2021-10-26,
HNP,2022-04-26,
HNRG,2021-05-03,After market close
HNRG,2021-08-09,After market close
HNRG,2021-11-01,
HNRG,2021-11-08,After market close
HNRG,2022-03-08,
HNRG,2022-11-14,After market close
HNRG,2023-08-07,After market close
HNST,2021-06-16,After market close
HNST,2021-11-10,After market close
HNST,2022-02-09,
HNST,2022-02-23,
HNST,2022-03-02,
HNST,2022-03-09,
HNST,2022-03-16,
HNST,2022-03-23,
HNST,2022-08-12,
HNST,2022-11-09,
HNST,2023-05-09,Before market open
HNST,2023-08-08,After market close
HOFT,2022-12-08,
HOFT,2023-04-13,Before market open
HOFT,2023-06-08,Before market open
HOFT,2023-09-14,
HOFV,2022-11-14,After market close
HOFV,2023-03-13,
HOFV,2023-03-20,
HOFV,2023-03-27,After market close
HOFV,2023-05-09,
HOFV,2023-05-15,After market close
HOFV,2023-08-10,After market close
HOG,2021-04-20,Before market open
HOG,2021-07-21,Before market open
HOG,2021-10-27,Before market open
HOG,2022-02-08,Before market open
HOG,2022-04-27,Before market open
HOG,2022-07-28,Before market open
HOG,2022-10-26,Before market open
HOG,2023-02-02,Before market open
HOG,2023-04-27,Before market open
HOG,2023-07-27,Before market open
HOLI,2021-05-13,After market close
HOLI,2021-08-12,
HOLI,2021-08-26,
HOLI,2021-09-02,
HOLI,2021-09-09,
HOLI,2021-09-16,
HOLI,2021-09-23,
HOLI,2021-09-30,
HOLI,2021-11-11,
HOLI,2021-11-25,
HOLI,2021-12-02,
HOLI,2021-12-09,
HOLI,2021-12-16,
HOLI,2021-12-23,
HOLI,2021-12-30,
HOLI,2022-01-06,
HOLI,2022-03-03,
HOLI,2022-03-17,
HOLI,2022-11-11,
HOLI,2023-05-05,
HOLI,2023-08-11,
HOLO,2023-07-28,
HOLX,2021-04-28,After market close
HOLX,2021-07-28,After market close
HOLX,2021-11-01,After market close
HOLX,2022-02-02,After market close
HOLX,2022-04-27,After market close
HOLX,2022-07-27,After market close
HOLX,2022-10-31,After market close
HOLX,2023-02-01,After market close
HOLX,2023-05-01,After market close
HOLX,2023-07-31,After market close
HOMB,2021-07-15,Before market open
HOMB,2021-10-21,Before market open
HOMB,2022-01-20,Before market open
HOMB,2022-04-21,Before market open
HOMB,2022-07-21,Before market open
HOMB,2022-10-20,Before market open
HOMB,2023-01-19,Before market open
HOMB,2023-04-20,Before market open
HOMB,2023-07-20,Before market open
HOME,2021-09-07,
HOME,2021-09-14,
HOME,2021-09-21,
HOME,2021-09-28,
HOME,2021-10-05,
HOME,2021-10-12,
HOME,2021-10-19,
HOME,2021-10-26,
HOME,2021-11-02,
HOME,2021-12-07,
HOME,2021-12-14,
HOME,2021-12-21,
HOME,2021-12-28,
HOME,2022-01-04,
HON,2021-04-23,Before market open
HON,2021-07-23,Before market open
HON,2021-10-22,Before market open
HON,2022-02-03,Before market open
HON,2022-04-29,Before market open
HON,2022-07-28,Before market open
HON,2022-10-27,Before market open
HON,2023-02-02,Before market open
HON,2023-04-27,Before market open
HON,2023-07-27,Before market open
HONE,2021-04-26,
HONE,2021-07-22,
HONE,2021-10-26,
HONE,2022-04-26,
HONE,2022-07-26,
HONE,2022-10-25,
HONE,2023-01-26,
HONE,2023-04-27,
HONE,2023-07-25,
HOOD,2021-10-26,After market close
HOOD,2022-04-28,After market close
HOOD,2022-08-03,After market close
HOOD,2022-11-02,After market close
HOOD,2023-02-08,After market close
HOOD,2023-05-10,After market close
HOOD,2023-08-02,After market close
HOOK,2021-05-12,Before market open
HOOK,2021-08-12,Before market open
HOOK,2021-11-10,Before market open
HOOK,2022-03-17,
HOOK,2022-05-11,
HOOK,2022-05-16,Before market open
HOOK,2022-08-11,Before market open
HOOK,2022-11-09,
HOOK,2022-11-14,Before market open
HOOK,2023-03-15,Before market open
HOOK,2023-05-11,Before market open
HOOK,2023-08-10,Before market open
HOPE,2021-04-27,After market close
HOPE,2021-07-20,After market close
HOPE,2021-10-25,After market close
HOPE,2022-04-18,After market close
HOPE,2022-07-19,After market close
HOPE,2022-10-24,After market close
HOPE,2023-01-23,After market close
HOPE,2023-04-24,After market close
HOPE,2023-07-24,Before market open
HOTH,2021-05-12,
HOTH,2021-05-26,
HOTH,2021-06-02,
HOTH,2021-06-09,
HOTH,2021-06-16,
HOTH,2021-06-23,
HOTH,2021-06-30,
HOTH,2021-08-12,
HOTH,2021-11-09,
HOTH,2022-09-21,
HOTH,2022-09-28,
HOTH,2022-11-09,
HOTH,2023-03-29,
HOTH,2023-05-11,
HOTH,2023-05-25,
HOTH,2023-06-01,
HOTH,2023-06-08,
HOTH,2023-06-15,
HOTH,2023-06-22,
HOTH,2023-06-29,
HOTH,2023-08-11,
HOUR,2022-11-11,
HOUR,2023-08-11,
HOUS,2022-07-28,Before market open
HOUS,2022-10-27,Before market open
HOUS,2023-02-23,Before market open
HOUS,2023-05-03,After market close
HOUS,2023-07-25,Before market open
HOV,2022-03-01,Before market open
HOV,2022-09-01,Before market open
HOV,2022-12-08,Before market open
HOV,2023-02-28,Before market open
HOV,2023-05-31,Before market open
HOV,2023-08-30,Before market open
HOWL,2021-11-11,
HOWL,2022-02-09,
HOWL,2022-02-23,
HOWL,2022-03-02,
HOWL,2022-03-09,
HOWL,2022-03-16,
HOWL,2022-03-23,
HOWL,2022-08-11,
HOWL,2022-11-09,
HOWL,2023-03-23,
HOWL,2023-05-09,
HOWL,2023-08-10,
HP,2021-04-29,After market close
HP,2021-07-28,After market close
HP,2021-11-17,After market close
HP,2022-01-31,After market close
HP,2022-04-27,After market close
HP,2022-07-28,Before market open
HP,2022-11-16,After market close
HP,2023-01-30,After market close
HP,2023-04-26,After market close
HP,2023-07-26,After market close
HPCO,2023-02-21,
HPCO,2023-02-28,
HPCO,2023-03-07,
HPCO,2023-03-14,
HPCO,2023-03-21,
HPCO,2023-03-28,
HPE,2021-06-01,After market close
HPE,2021-09-02,After market close
HPE,2021-11-30,After market close
HPE,2022-03-01,After market close
HPE,2022-06-01,After market close
HPE,2022-08-30,After market close
HPE,2022-11-29,After market close
HPE,2023-03-02,After market close
HPE,2023-05-30,After market close
HPE,2023-08-29,After market close
HPK,2021-08-09,After market close
HPK,2021-11-08,After market close
HPK,2022-03-07,After market close
HPK,2022-05-16,After market close
HPK,2022-08-08,After market close
HPK,2022-11-14,After market close
HPK,2023-03-06,After market close
HPK,2023-05-10,After market close
HPK,2023-08-07,After market close
HPP,2021-05-05,After market close
HPP,2021-08-03,After market close
HPP,2021-10-26,After market close
HPP,2022-02-16,After market close
HPP,2022-04-27,After market close
HPP,2022-07-26,After market close
HPP,2022-11-02,After market close
HPP,2023-02-08,After market close
HPP,2023-05-08,After market close
HPP,2023-08-01,After market close
HPQ,2021-05-27,After market close
HPQ,2021-08-26,After market close
HPQ,2021-11-23,After market close
HPQ,2022-02-28,After market close
HPQ,2022-05-31,After market close
HPQ,2022-08-30,After market close
HPQ,2022-11-22,After market close
HPQ,2023-02-28,After market close
HPQ,2023-05-30,After market close
HPQ,2023-08-29,After market close
HQI,2022-03-15,After market close
HQI,2022-05-10,After market close
HQI,2022-08-09,After market close
HQI,2022-11-03,After market close
HQI,2023-03-16,After market close
HQI,2023-05-11,After market close
HQI,2023-08-10,After market close
HQY,2021-06-07,After market close
HQY,2021-09-08,After market close
HQY,2021-12-06,After market close
HQY,2022-03-22,After market close
HQY,2022-06-06,After market close
HQY,2022-09-06,After market close
HQY,2022-12-06,After market close
HQY,2023-03-21,After market close
HQY,2023-06-05,After market close
HQY,2023-09-05,After market close
HR,2021-05-05,After market close
HR,2021-08-04,After market close
HR,2021-11-03,After market close
HR,2022-02-22,Before market open
HR,2022-05-05,Before market open
HR,2022-08-09,Before market open
HR,2022-11-09,Before market open
HR,2023-03-01,Before market open
HR,2023-05-09,Before market open
HR,2023-08-08,Before market open
HRB,2021-06-15,After market close
HRB,2021-11-02,After market close
HRB,2022-02-01,After market close
HRB,2022-05-10,After market close
HRB,2022-08-09,After market close
HRB,2022-11-01,After market close
HRB,2023-02-07,After market close
HRB,2023-05-09,After market close
HRB,2023-08-15,After market close
HRC,2021-04-30,Before market open
HRC,2021-07-30,Before market open
HRC,2021-11-05,
HRI,2021-04-22,Before market open
HRI,2021-07-22,Before market open
HRI,2021-10-21,Before market open
HRI,2022-04-21,Before market open
HRI,2022-07-21,Before market open
HRI,2022-10-20,Before market open
HRI,2023-02-14,Before market open
HRI,2023-04-20,Before market open
HRI,2023-07-25,Before market open
HRL,2021-05-20,Before market open
HRL,2021-09-02,Before market open
HRL,2021-12-09,Before market open
HRL,2022-03-01,Before market open
HRL,2022-06-02,Before market open
HRL,2022-09-01,Before market open
HRL,2022-11-30,Before market open
HRL,2023-03-02,Before market open
HRL,2023-06-01,Before market open
HRL,2023-08-31,Before market open
HRMY,2021-05-11,Before market open
HRMY,2021-08-10,Before market open
HRMY,2021-11-09,Before market open
HRMY,2022-02-28,Before market open
HRMY,2022-05-03,Before market open
HRMY,2022-08-02,Before market open
HRMY,2022-11-01,Before market open
HRMY,2023-02-21,Before market open
HRMY,2023-05-02,Before market open
HRMY,2023-08-01,Before market open
HROW,2021-05-11,After market close
HROW,2021-08-10,After market close
HROW,2021-11-09,After market close
HROW,2022-03-10,After market close
HROW,2022-05-05,After market close
HROW,2022-08-09,After market close
HROW,2022-11-14,After market close
HROW,2023-03-23,After market close
HROW,2023-05-11,After market close
HROW,2023-08-09,After market close
HRTG,2021-05-05,After market close
HRTG,2021-08-05,After market close
HRTG,2021-11-04,After market close
HRTG,2022-03-07,After market close
HRTG,2022-05-05,After market close
HRTG,2022-08-04,After market close
HRTG,2022-11-03,
HRTG,2022-11-08,After market close
HRTG,2023-03-02,After market close
HRTG,2023-05-04,After market close
HRTG,2023-08-08,After market close
HRTX,2021-05-05,
HRTX,2021-08-04,
HRTX,2021-11-03,After market close
HRTX,2022-02-23,
HRTX,2022-02-28,After market close
HRTX,2022-05-09,After market close
HRTX,2022-08-09,Before market open
HRTX,2022-11-02,
HRTX,2022-11-08,After market close
HRTX,2023-02-27,
HRTX,2023-03-06,
HRTX,2023-03-13,
HRTX,2023-03-23,After market close
HRTX,2023-05-08,
HRTX,2023-08-08,
HRTX,2023-08-14,After market close
HRZN,2021-04-27,After market close
HRZN,2021-07-27,After market close
HRZN,2021-10-26,After market close
HRZN,2022-03-01,
HRZN,2022-05-03,After market close
HRZN,2022-08-02,After market close
HRZN,2022-11-01,After market close
HRZN,2023-02-28,After market close
HRZN,2023-05-02,After market close
HRZN,2023-08-01,After market close
HSAI,2023-03-15,After market close
HSAI,2023-05-23,After market close
HSAI,2023-08-14,After market close
HSBC,2021-04-27,
HSBC,2021-08-02,
HSBC,2021-10-26,
HSBC,2022-02-22,
HSBC,2022-04-26,
HSBC,2022-08-01,
HSBC,2022-10-24,
HSBC,2023-04-25,
HSBC,2023-05-02,
HSC,2021-05-04,Before market open
HSC,2021-08-03,Before market open
HSC,2021-11-02,Before market open
HSC,2022-02-24,Before market open
HSC,2022-05-03,Before market open
HSC,2022-08-02,Before market open
HSC,2022-11-01,Before market open
HSC,2023-02-27,Before market open
HSC,2023-05-03,Before market open
HSCS,2022-12-12,
HSCS,2023-03-16,
HSCS,2023-06-15,
HSCS,2023-06-29,
HSCS,2023-07-06,
HSCS,2023-07-13,
HSCS,2023-07-20,
HSCS,2023-09-11,
HSDT,2021-05-17,After market close
HSDT,2021-08-12,After market close
HSDT,2021-11-10,After market close
HSDT,2022-03-09,
HSDT,2022-05-12,Before market open
HSDT,2022-08-11,
HSDT,2022-08-15,After market close
HSDT,2022-11-14,Before market open
HSDT,2023-05-11,
HSDT,2023-08-10,After market close
HSIC,2021-05-04,Before market open
HSIC,2021-08-03,Before market open
HSIC,2021-11-02,Before market open
HSIC,2022-02-15,Before market open
HSIC,2022-05-03,Before market open
HSIC,2022-08-02,Before market open
HSIC,2022-11-01,Before market open
HSIC,2023-02-16,Before market open
HSIC,2023-05-09,Before market open
HSIC,2023-08-07,Before market open
HSII,2021-04-26,After market close
HSII,2021-07-26,After market close
HSII,2021-10-25,After market close
HSII,2022-02-28,After market close
HSII,2022-04-25,After market close
HSII,2022-07-25,After market close
HSII,2022-10-24,After market close
